month,salary,region_name
2023-11-01,51732.0,Курганская область
2023-12-01,69895.1,Курганская область
2024-01-01,51142.2,Курганская область
2024-02-01,52165.0,Курганская область
2024-03-01,55905.2,Курганская область
2024-04-01,56497.8,Курганская область
2024-05-01,63322.7,Курганская область
2024-06-01,65051.4,Курганская область
2024-07-01,59587.1,Курганская область
2024-08-01,59539.4,Курганская область
2024-09-01,61742.4,Курганская область
2024-10-01,62538.9,Курганская область
2024-11-01,63414.4,Курганская область
2022-01-01,49323.0,Свердловская область
2022-02-01,48098.0,Свердловская область
2022-03-01,54382.0,Свердловская область
2022-04-01,52791.0,Свердловская область
2022-05-01,53726.0,Свердловская область
2022-06-01,57345.0,Свердловская область
2022-07-01,53706.0,Свердловская область
2022-08-01,52473.0,Свердловская область
2022-09-01,54517.0,Свердловская область
2022-10-01,55620.0,Свердловская область
2022-11-01,56705.0,Свердловская область
2022-12-01,73725.0,Свердловская область
2023-01-01,56305.0,Свердловская область
2023-02-01,56538.0,Свердловская область
2023-03-01,60719.0,Свердловская область
2023-04-01,61464.0,Свердловская область
2023-05-01,62663.0,Свердловская область
2023-06-01,66947.0,Свердловская область
2023-07-01,62718.0,Свердловская область
2023-08-01,61957.0,Свердловская область
2023-09-01,63172.0,Свердловская область
2023-10-01,65910.0,Свердловская область
2023-11-01,66441.0,Свердловская область
2023-12-01,86379.9,Свердловская область
2024-01-01,65968.3,Свердловская область
2024-02-01,66238.8,Свердловская область
2024-03-01,71140.5,Свердловская область
2024-04-01,72015.5,Свердловская область
2024-05-01,73419.8,Свердловская область
2024-06-01,78441.7,Свердловская область
2024-07-01,73484.2,Свердловская область
2024-08-01,72595.0,Свердловская область
2024-09-01,74017.9,Свердловская область
2024-10-01,77222.9,Свердловская область
2024-11-01,77848.4,Свердловская область
2022-01-01,80837.0,Ханты-Мансийский автономный округ — Югра
2022-02-01,84064.0,Ханты-Мансийский автономный округ — Югра
2022-03-01,94813.0,Ханты-Мансийский автономный округ — Югра
2022-04-01,91521.0,Ханты-Мансийский автономный округ — Югра
2022-05-01,98215.0,Ханты-Мансийский автономный округ — Югра
2022-06-01,107332.0,Ханты-Мансийский автономный округ — Югра
2022-07-01,104484.0,Ханты-Мансийский автономный округ — Югра
2022-08-01,88220.0,Ханты-Мансийский автономный округ — Югра
2022-09-01,104047.0,Ханты-Мансийский автономный округ — Югра
2022-10-01,89343.0,Ханты-Мансийский автономный округ — Югра
2022-11-01,87375.0,Ханты-Мансийский автономный округ — Югра
2022-12-01,137986.0,Ханты-Мансийский автономный округ — Югра
2023-01-01,91667.0,Ханты-Мансийский автономный округ — Югра
2023-02-01,93336.0,Ханты-Мансийский автономный округ — Югра
2023-03-01,104593.0,Ханты-Мансийский автономный округ — Югра
2023-04-01,96132.0,Ханты-Мансийский автономный округ — Югра
2023-05-01,115411.0,Ханты-Мансийский автономный округ — Югра
2023-06-01,119270.0,Ханты-Мансийский автономный округ — Югра
2023-07-01,112564.0,Ханты-Мансийский автономный округ — Югра
2023-08-01,97187.0,Ханты-Мансийский автономный округ — Югра
2023-09-01,110243.0,Ханты-Мансийский автономный округ — Югра
2023-10-01,99060.0,Ханты-Мансийский автономный округ — Югра
2023-11-01,97472.0,Ханты-Мансийский автономный округ — Югра
2023-12-01,153927.8,Ханты-Мансийский автономный округ — Югра
2024-01-01,102254.2,Ханты-Мансийский автономный округ — Югра
2024-02-01,104115.2,Ханты-Мансийский автономный округ — Югра
2024-03-01,116671.5,Ханты-Мансийский автономный округ — Югра
2024-04-01,107232.8,Ханты-Мансийский автономный округ — Югра
2024-05-01,128733.0,Ханты-Мансийский автономный округ — Югра
2024-06-01,133032.7,Ханты-Мансийский автономный округ — Югра
2024-07-01,125556.3,Ханты-Мансийский автономный округ — Югра
2024-08-01,108405.3,Ханты-Мансийский автономный округ — Югра
2024-09-01,122964.1,Ханты-Мансийский автономный округ — Югра
2024-10-01,110495.5,Ханты-Мансийский автономный округ — Югра
2024-11-01,108727.6,Ханты-Мансийский автономный округ — Югра
2022-01-01,116828.0,Ямало-Ненецкий автономный округ
2022-02-01,119510.0,Ямало-Ненецкий автономный округ
2022-03-01,130343.0,Ямало-Ненецкий автономный округ
2022-04-01,130038.0,Ямало-Ненецкий автономный округ
2022-05-01,158333.0,Ямало-Ненецкий автономный округ
2022-06-01,135765.0,Ямало-Ненецкий автономный округ
2022-07-01,133318.0,Ямало-Ненецкий автономный округ
2022-08-01,127193.0,Ямало-Ненецкий автономный округ
2022-09-01,119453.0,Ямало-Ненецкий автономный округ
2022-10-01,121688.0,Ямало-Ненецкий автономный округ
2022-11-01,120919.0,Ямало-Ненецкий автономный округ
2022-12-01,158710.0,Ямало-Ненецкий автономный округ
2023-01-01,128383.0,Ямало-Ненецкий автономный округ
2023-02-01,136319.0,Ямало-Ненецкий автономный округ
2023-03-01,138094.0,Ямало-Ненецкий автономный округ
2023-04-01,152129.0,Ямало-Ненецкий автономный округ
2023-05-01,179683.0,Ямало-Ненецкий автономный округ
2023-06-01,148290.0,Ямало-Ненецкий автономный округ
2023-07-01,144786.0,Ямало-Ненецкий автономный округ
2023-08-01,140715.0,Ямало-Ненецкий автономный округ
2023-09-01,135115.0,Ямало-Ненецкий автономный округ
2023-10-01,135405.0,Ямало-Ненецкий автономный округ
2023-11-01,131641.0,Ямало-Ненецкий автономный округ
2023-12-01,172778.8,Ямало-Ненецкий автономный округ
2024-01-01,139760.8,Ямало-Ненецкий автономный округ
2024-02-01,148398.0,Ямало-Ненецкий автономный округ
2024-03-01,150327.2,Ямало-Ненецкий автономный округ
2024-04-01,165600.4,Ямало-Ненецкий автономный округ
2024-05-01,195590.6,Ямало-Ненецкий автономный округ
2024-06-01,161420.9,Ямало-Ненецкий автономный округ
2024-07-01,157611.4,Ямало-Ненецкий автономный округ
2024-08-01,153182.5,Ямало-Ненецкий автономный округ
2024-09-01,147085.8,Ямало-Ненецкий автономный округ
2024-10-01,147394.7,Ямало-Ненецкий автономный округ
2024-11-01,143297.1,Ямало-Ненецкий автономный округ
2022-01-01,52587.0,Тюменская область
2022-02-01,54701.0,Тюменская область
2022-03-01,60791.0,Тюменская область
2022-04-01,60039.0,Тюменская область
2022-05-01,57239.0,Тюменская область
2022-06-01,63025.0,Тюменская область
2022-07-01,64176.0,Тюменская область
2022-08-01,59703.0,Тюменская область
2022-09-01,58953.0,Тюменская область
2022-10-01,60342.0,Тюменская область
2022-11-01,60544.0,Тюменская область
2022-12-01,82126.0,Тюменская область
2023-01-01,59974.0,Тюменская область
2023-02-01,65499.0,Тюменская область
2023-03-01,66426.0,Тюменская область
2023-04-01,65588.0,Тюменская область
2023-05-01,71459.0,Тюменская область
2023-06-01,73206.0,Тюменская область
2023-07-01,72966.0,Тюменская область
2023-08-01,67850.0,Тюменская область
2023-09-01,67773.0,Тюменская область
2023-10-01,71028.0,Тюменская область
2023-11-01,67938.0,Тюменская область
2023-12-01,92157.9,Тюменская область
2024-01-01,67302.9,Тюменская область
2024-02-01,73501.5,Тюменская область
2024-03-01,74545.2,Тюменская область
2024-04-01,73605.9,Тюменская область
2024-05-01,80193.6,Тюменская область
2024-06-01,82150.3,Тюменская область
2024-07-01,81879.2,Тюменская область
2024-08-01,76139.5,Тюменская область
2024-09-01,76055.7,Тюменская область
2024-10-01,79706.4,Тюменская область
2024-11-01,76239.2,Тюменская область
2022-01-01,44301.0,Челябинская область
2022-02-01,43084.0,Челябинская область
2022-03-01,50409.0,Челябинская область
2022-04-01,48513.0,Челябинская область
2022-05-01,50034.0,Челябинская область
2022-06-01,52254.0,Челябинская область
2022-07-01,48251.0,Челябинская область
2022-08-01,47355.0,Челябинская область
2022-09-01,48132.0,Челябинская область
2022-10-01,50714.0,Челябинская область
2022-11-01,51735.0,Челябинская область
2022-12-01,65198.0,Челябинская область
2023-01-01,50962.0,Челябинская область
2023-02-01,50217.0,Челябинская область
2023-03-01,54822.0,Челябинская область
2023-04-01,57252.0,Челябинская область
2023-05-01,58313.0,Челябинская область
2023-06-01,61604.0,Челябинская область
2023-07-01,56749.0,Челябинская область
2023-08-01,55865.0,Челябинская область
2023-09-01,57361.0,Челябинская область
2023-10-01,60233.0,Челябинская область
2023-11-01,60700.0,Челябинская область
2023-12-01,76494.1,Челябинская область
2024-01-01,59787.8,Челябинская область
2024-02-01,58914.9,Челябинская область
2024-03-01,64317.4,Челябинская область
2024-04-01,67166.7,Челябинская область
2024-05-01,68409.3,Челябинская область
2024-06-01,72267.6,Челябинская область
2024-07-01,66572.9,Челябинская область
2024-08-01,65534.4,Челябинская область
2024-09-01,67290.7,Челябинская область
2024-10-01,70662.0,Челябинская область
2024-11-01,71213.2,Челябинская область
2022-01-01,37724.0,Республика Алтай
2022-02-01,38691.0,Республика Алтай
2022-03-01,40449.0,Республика Алтай
2022-04-01,40993.0,Республика Алтай
2022-05-01,44358.0,Республика Алтай
2022-06-01,50424.0,Республика Алтай
2022-07-01,39358.0,Республика Алтай
2022-08-01,39041.0,Республика Алтай
2022-09-01,42685.0,Республика Алтай
2022-10-01,42095.0,Республика Алтай
2022-11-01,42924.0,Республика Алтай
2022-12-01,62580.0,Республика Алтай
2023-01-01,44333.0,Республика Алтай
2023-02-01,46534.0,Республика Алтай
2023-03-01,48397.0,Республика Алтай
2023-04-01,48418.0,Республика Алтай
2023-05-01,51164.0,Республика Алтай
2023-06-01,57476.0,Республика Алтай
2023-07-01,46457.0,Республика Алтай
2023-08-01,46355.0,Республика Алтай
2023-09-01,48484.0,Республика Алтай
2023-10-01,50760.0,Республика Алтай
2023-11-01,51298.0,Республика Алтай
2023-12-01,74787.4,Республика Алтай
2024-01-01,52979.4,Республика Алтай
2024-02-01,55607.2,Республика Алтай
2024-03-01,57831.5,Республика Алтай
2024-04-01,57854.6,Республика Алтай
2024-05-01,61135.0,Республика Алтай
2024-06-01,68679.1,Республика Алтай
2024-07-01,55513.3,Республика Алтай
2024-08-01,55391.2,Республика Алтай
2024-09-01,57933.7,Республика Алтай
2024-10-01,60650.8,Республика Алтай
2024-11-01,61293.7,Республика Алтай
2022-01-01,45955.0,Республика Тыва
2022-02-01,44318.0,Республика Тыва
2022-03-01,48654.0,Республика Тыва
2022-04-01,49172.0,Республика Тыва
2022-05-01,54003.0,Республика Тыва
2022-06-01,63716.0,Республика Тыва
2022-07-01,41385.0,Республика Тыва
2022-08-01,42473.0,Республика Тыва
2022-09-01,48492.0,Республика Тыва
2022-10-01,49642.0,Республика Тыва
2022-11-01,58120.0,Республика Тыва
2022-12-01,69915.0,Республика Тыва
2023-01-01,51565.0,Республика Тыва
2023-02-01,51519.0,Республика Тыва
2023-03-01,55406.0,Республика Тыва
2023-04-01,53817.0,Республика Тыва
2023-05-01,65300.0,Республика Тыва
2023-06-01,67202.0,Республика Тыва
2023-07-01,46686.0,Республика Тыва
2023-08-01,47762.0,Республика Тыва
2023-09-01,52894.0,Республика Тыва
2023-10-01,56061.0,Республика Тыва
2023-11-01,65155.0,Республика Тыва
2023-12-01,78374.9,Республика Тыва
2024-01-01,57801.5,Республика Тыва
2024-02-01,57749.5,Республика Тыва
2024-03-01,62103.8,Республика Тыва
2024-04-01,60321.4,Республика Тыва
2024-05-01,73194.0,Республика Тыва
2024-06-01,75323.9,Республика Тыва
2024-07-01,52327.5,Республика Тыва
2024-08-01,53531.0,Республика Тыва
2024-09-01,59280.2,Республика Тыва
2024-10-01,62831.1,Республика Тыва
2024-11-01,73022.3,Республика Тыва
2022-01-01,47846.0,Республика Хакасия
2022-02-01,46127.0,Республика Хакасия
2022-03-01,52729.0,Республика Хакасия
2022-04-01,52089.0,Республика Хакасия
2022-05-01,53553.0,Республика Хакасия
2022-06-01,58249.0,Республика Хакасия
2022-07-01,50827.0,Республика Хакасия
2022-08-01,51506.0,Республика Хакасия
2022-09-01,52087.0,Республика Хакасия
2022-10-01,54201.0,Республика Хакасия
2022-11-01,56076.0,Республика Хакасия
2022-12-01,72447.0,Республика Хакасия
2023-01-01,55743.0,Республика Хакасия
2023-02-01,54979.0,Республика Хакасия
2023-03-01,58633.0,Республика Хакасия
2023-04-01,58270.0,Республика Хакасия
2023-05-01,61550.0,Республика Хакасия
2023-06-01,66592.0,Республика Хакасия
2023-07-01,56349.0,Республика Хакасия
2023-08-01,57670.0,Республика Хакасия
2023-09-01,58596.0,Республика Хакасия
2023-10-01,61309.0,Республика Хакасия
2023-11-01,63934.0,Республика Хакасия
2023-12-01,82596.3,Республика Хакасия
2024-01-01,63549.6,Республика Хакасия
2024-02-01,62679.0,Республика Хакасия
2024-03-01,66847.2,Республика Хакасия
2024-04-01,66432.7,Республика Хакасия
2024-05-01,70172.9,Республика Хакасия
2024-06-01,75920.1,Республика Хакасия
2024-07-01,64243.6,Республика Хакасия
2024-08-01,65746.9,Республика Хакасия
2024-09-01,66805.4,Республика Хакасия
2024-10-01,69898.5,Республика Хакасия
2024-11-01,72890.2,Республика Хакасия
2022-01-01,31789.0,Алтайский край
2022-02-01,32007.0,Алтайский край
2022-03-01,35571.0,Алтайский край
2022-04-01,34842.0,Алтайский край
2022-05-01,36612.0,Алтайский край
2022-06-01,39930.0,Алтайский край
2022-07-01,36244.0,Алтайский край
2022-08-01,37282.0,Алтайский край
2022-09-01,38979.0,Алтайский край
2022-10-01,40319.0,Алтайский край
2022-11-01,40257.0,Алтайский край
2022-12-01,53084.0,Алтайский край
2023-01-01,40048.0,Алтайский край
2023-02-01,39953.0,Алтайский край
2023-03-01,43389.0,Алтайский край
2023-04-01,42920.0,Алтайский край
2023-05-01,44399.0,Алтайский край
2023-06-01,47928.0,Алтайский край
2023-07-01,42443.0,Алтайский край
2023-08-01,43201.0,Алтайский край
2023-09-01,44648.0,Алтайский край
2023-10-01,46959.0,Алтайский край
2023-11-01,46915.0,Алтайский край
2023-12-01,61862.1,Алтайский край
2024-01-01,46668.8,Алтайский край
2024-02-01,46556.8,Алтайский край
2024-03-01,50560.7,Алтайский край
2024-04-01,50014.6,Алтайский край
2024-05-01,51740.1,Алтайский край
2024-06-01,55853.4,Алтайский край
2024-07-01,49463.8,Алтайский край
2024-08-01,50349.2,Алтайский край
2024-09-01,52035.9,Алтайский край
2024-10-01,54731.4,Алтайский край
2024-11-01,54682.1,Алтайский край
2022-01-01,62362.0,Красноярский край
2022-02-01,59812.0,Красноярский край
2022-03-01,77822.0,Красноярский край
2022-04-01,67793.0,Красноярский край
2022-05-01,70189.0,Красноярский край
2022-06-01,73641.0,Красноярский край
2022-07-01,71463.0,Красноярский край
2022-08-01,64734.0,Красноярский край
2022-09-01,68335.0,Красноярский край
2022-10-01,68748.0,Красноярский край
2022-11-01,69900.0,Красноярский край
2022-12-01,95611.0,Красноярский край
2023-01-01,70819.0,Красноярский край
2023-02-01,70138.0,Красноярский край
2023-03-01,76885.0,Красноярский край
2023-04-01,79971.0,Красноярский край
2023-05-01,80714.0,Красноярский край
2023-06-01,82657.0,Красноярский край
2023-07-01,81722.0,Красноярский край
2023-08-01,75027.0,Красноярский край
2023-09-01,75560.0,Красноярский край
2023-10-01,79210.0,Красноярский край
2023-11-01,79448.0,Красноярский край
2023-12-01,108669.0,Красноярский край
2024-01-01,80491.1,Красноярский край
2024-02-01,79718.4,Красноярский край
2024-03-01,87387.3,Красноярский край
2024-04-01,90891.5,Красноярский край
2024-05-01,91736.8,Красноярский край
2024-06-01,93947.7,Красноярский край
2024-07-01,92886.1,Красноярский край
2024-08-01,85278.7,Красноярский край
2024-09-01,85884.2,Красноярский край
2024-10-01,90032.4,Красноярский край
2024-11-01,90302.5,Красноярский край
2022-01-01,55033.0,Иркутская область
2022-02-01,54316.0,Иркутская область
2022-03-01,65295.0,Иркутская область
2022-04-01,61912.0,Иркутская область
2022-05-01,62957.0,Иркутская область
2022-06-01,66687.0,Иркутская область
2022-07-01,62783.0,Иркутская область
2022-08-01,60268.0,Иркутская область
2022-09-01,61473.0,Иркутская область
2022-10-01,64025.0,Иркутская область
2022-11-01,65937.0,Иркутская область
2022-12-01,81002.0,Иркутская область
2023-01-01,63777.0,Иркутская область
2023-02-01,64560.0,Иркутская область
2023-03-01,72362.0,Иркутская область
2023-04-01,68100.0,Иркутская область
2023-05-01,74581.0,Иркутская область
2023-06-01,76436.0,Иркутская область
2023-07-01,71231.0,Иркутская область
2023-08-01,69587.0,Иркутская область
2023-09-01,70710.0,Иркутская область
2023-10-01,74037.0,Иркутская область
2023-11-01,75872.0,Иркутская область
2023-12-01,93208.8,Иркутская область
2024-01-01,73392.6,Иркутская область
2024-02-01,74295.3,Иркутская область
2024-03-01,83270.2,Иркутская область
2024-04-01,78365.6,Иркутская область
2024-05-01,85826.0,Иркутская область
2024-06-01,87963.1,Иркутская область
2024-07-01,81972.8,Иркутская область
2024-08-01,80079.2,Иркутская область
2024-09-01,81368.5,Иркутская область
2024-10-01,85201.0,Иркутская область
2024-11-01,87314.0,Иркутская область
2022-01-01,49871.0,Кемеровская область
2022-02-01,51238.0,Кемеровская область
2022-03-01,55542.0,Кемеровская область
2022-04-01,53150.0,Кемеровская область
2022-05-01,55966.0,Кемеровская область
2022-06-01,60198.0,Кемеровская область
2022-07-01,53749.0,Кемеровская область
2022-08-01,55825.0,Кемеровская область
2022-09-01,55539.0,Кемеровская область
2022-10-01,56141.0,Кемеровская область
2022-11-01,57854.0,Кемеровская область
2022-12-01,74047.0,Кемеровская область
2023-01-01,58415.0,Кемеровская область
2023-02-01,58782.0,Кемеровская область
2023-03-01,63455.0,Кемеровская область
2023-04-01,60976.0,Кемеровская область
2023-05-01,66329.0,Кемеровская область
2023-06-01,67195.0,Кемеровская область
2023-07-01,60816.0,Кемеровская область
2023-08-01,64250.0,Кемеровская область
2023-09-01,62559.0,Кемеровская область
2023-10-01,66608.0,Кемеровская область
2023-11-01,66966.0,Кемеровская область
2023-12-01,85709.8,Кемеровская область
2024-01-01,67616.5,Кемеровская область
2024-02-01,68042.5,Кемеровская область
2024-03-01,73451.9,Кемеровская область
2024-04-01,70579.9,Кемеровская область
2024-05-01,76776.8,Кемеровская область
2024-06-01,77782.6,Кемеровская область
2024-07-01,70401.0,Кемеровская область
2024-08-01,74378.7,Кемеровская область
2024-09-01,72422.5,Кемеровская область
2024-10-01,77108.2,Кемеровская область
2024-11-01,77524.6,Кемеровская область
2022-01-01,46330.0,Новосибирская область
2022-02-01,45611.0,Новосибирская область
2022-03-01,50999.0,Новосибирская область
2022-04-01,50293.0,Новосибирская область
2022-05-01,50354.0,Новосибирская область
2022-06-01,54873.0,Новосибирская область
2022-07-01,50052.0,Новосибирская область
2022-08-01,49482.0,Новосибирская область
2022-09-01,51832.0,Новосибирская область
2022-10-01,52663.0,Новосибирская область
2022-11-01,53017.0,Новосибирская область
2022-12-01,68372.0,Новосибирская область
2023-01-01,53274.0,Новосибирская область
2023-02-01,54039.0,Новосибирская область
2023-03-01,58308.0,Новосибирская область
2023-04-01,58391.0,Новосибирская область
2023-05-01,59932.0,Новосибирская область
2023-06-01,65343.0,Новосибирская область
2023-07-01,59381.0,Новосибирская область
2023-08-01,58398.0,Новосибирская область
2023-09-01,62021.0,Новосибирская область
2023-10-01,64864.0,Новосибирская область
2023-11-01,65245.0,Новосибирская область
2023-12-01,84140.0,Новосибирская область
2024-01-01,65561.9,Новосибирская область
2024-02-01,66506.0,Новосибирская область
2024-03-01,71760.0,Новосибирская область
2024-04-01,71860.5,Новосибирская область
2024-05-01,73757.6,Новосибирская область
2024-06-01,80417.9,Новосибирская область
2024-07-01,73083.8,Новосибирская область
2024-08-01,71870.6,Новосибирская область
2024-09-01,76326.6,Новосибирская область
2024-10-01,79822.4,Новосибирская область
2024-11-01,80293.4,Новосибирская область
2022-01-01,40020.0,Омская область
2022-02-01,40140.0,Омская область
2022-03-01,44671.0,Омская область
2022-04-01,45502.0,Омская область
2022-05-01,45249.0,Омская область
2022-06-01,48429.0,Омская область
2022-07-01,44468.0,Омская область
2022-08-01,44445.0,Омская область
2022-09-01,45363.0,Омская область
2022-10-01,47568.0,Омская область
2022-11-01,48645.0,Омская область
2022-12-01,64157.0,Омская область
2023-01-01,46650.0,Омская область
2023-02-01,48982.0,Омская область
2023-03-01,49978.0,Омская область
2023-04-01,52272.0,Омская область
2023-05-01,55215.0,Омская область
2023-06-01,57771.0,Омская область
2023-07-01,52080.0,Омская область
2023-08-01,52028.0,Омская область
2023-09-01,52964.0,Омская область
2023-10-01,55278.0,Омская область
2023-11-01,55646.0,Омская область
2023-12-01,73391.5,Омская область
2024-01-01,53363.0,Омская область
2024-02-01,56031.2,Омская область
2024-03-01,57168.6,Омская область
2024-04-01,59792.6,Омская область
2024-05-01,63158.9,Омская область
2024-06-01,66083.2,Омская область
2024-07-01,59574.0,Омская область
2024-08-01,59514.4,Омская область
2024-09-01,60585.7,Омская область
2024-10-01,63233.3,Омская область
2024-11-01,63657.0,Омская область
2022-01-01,50292.0,Томская область
2022-02-01,48294.0,Томская область
2022-03-01,57747.0,Томская область
2022-04-01,54927.0,Томская область
2022-05-01,56210.0,Томская область
2022-06-01,60569.0,Томская область
2022-07-01,55700.0,Томская область
2022-08-01,53845.0,Томская область
2022-09-01,54159.0,Томская область
2022-10-01,55529.0,Томская область
2022-11-01,55903.0,Томская область
2022-12-01,71205.0,Томская область
2023-01-01,55066.0,Томская область
2023-02-01,54413.0,Томская область
2023-03-01,60115.0,Томская область
2023-04-01,64528.0,Томская область
2023-05-01,67926.0,Томская область
2023-06-01,70228.0,Томская область
2023-07-01,62928.0,Томская область
2023-08-01,61004.0,Томская область
2023-09-01,62196.0,Томская область
2023-10-01,64144.0,Томская область
2023-11-01,65095.0,Томская область
2023-12-01,82911.5,Томская область
2024-01-01,64115.5,Томская область
2024-02-01,63352.5,Томская область
2024-03-01,69991.8,Томская область
2024-04-01,75129.2,Томская область
2024-05-01,79088.5,Томская область
2024-06-01,81769.6,Томская область
2024-07-01,73273.7,Томская область
2024-08-01,71031.5,Томская область
2024-09-01,72416.6,Томская область
2024-10-01,74683.2,Томская область
2024-11-01,75788.5,Томская область
2022-01-01,44267.0,Республика Бурятия
2022-02-01,44793.0,Республика Бурятия
2022-03-01,50923.0,Республика Бурятия
2022-04-01,49996.0,Республика Бурятия
2022-05-01,53832.0,Республика Бурятия
2022-06-01,58345.0,Республика Бурятия
2022-07-01,50236.0,Республика Бурятия
2022-08-01,47883.0,Республика Бурятия
2022-09-01,51371.0,Республика Бурятия
2022-10-01,53008.0,Республика Бурятия
2022-11-01,53958.0,Республика Бурятия
2022-12-01,78735.0,Республика Бурятия
2023-01-01,56438.0,Республика Бурятия
2023-02-01,53546.0,Республика Бурятия
2023-03-01,58481.0,Республика Бурятия
2023-04-01,57696.0,Республика Бурятия
2023-05-01,61904.0,Республика Бурятия
2023-06-01,67270.0,Республика Бурятия
2023-07-01,57585.0,Республика Бурятия
2023-08-01,54700.0,Республика Бурятия
2023-09-01,58824.0,Республика Бурятия
2023-10-01,61505.0,Республика Бурятия
2023-11-01,63006.0,Республика Бурятия
2023-12-01,91938.4,Республика Бурятия
2024-01-01,65901.4,Республика Бурятия
2024-02-01,62527.2,Республика Бурятия
2024-03-01,68292.2,Республика Бурятия
2024-04-01,67377.1,Республика Бурятия
2024-05-01,72288.9,Республика Бурятия
2024-06-01,78556.3,Республика Бурятия
2024-07-01,67244.2,Республика Бурятия
2024-08-01,63875.3,Республика Бурятия
2024-09-01,68691.5,Республика Бурятия
2024-10-01,71823.8,Республика Бурятия
2024-11-01,73576.3,Республика Бурятия
2022-01-01,81361.0,Республика Якутия
2022-02-01,81260.0,Республика Якутия
2022-03-01,95419.0,Республика Якутия
2022-04-01,92319.0,Республика Якутия
2022-05-01,101343.0,Республика Якутия
2022-06-01,99816.0,Республика Якутия
2022-07-01,87747.0,Республика Якутия
2022-08-01,81847.0,Республика Якутия
2022-09-01,92589.0,Республика Якутия
2022-10-01,93445.0,Республика Якутия
2022-11-01,96373.0,Республика Якутия
2022-12-01,140946.0,Республика Якутия
2023-01-01,93867.0,Республика Якутия
2023-02-01,92512.0,Республика Якутия
2023-03-01,107470.0,Республика Якутия
2023-04-01,101568.0,Республика Якутия
2023-05-01,120680.0,Республика Якутия
2023-06-01,114926.0,Республика Якутия
2023-07-01,100073.0,Республика Якутия
2023-08-01,94618.0,Республика Якутия
2023-09-01,103610.0,Республика Якутия
2023-10-01,107493.0,Республика Якутия
2023-11-01,111033.0,Республика Якутия
2023-12-01,162385.8,Республика Якутия
2024-01-01,108148.9,Республика Якутия
2024-02-01,106591.6,Республика Якутия
2024-03-01,123827.5,Республика Якутия
2024-04-01,117029.4,Республика Якутия
2024-05-01,139054.3,Республика Якутия
2024-06-01,132421.4,Республика Якутия
2024-07-01,115312.6,Республика Якутия
2024-08-01,109028.1,Республика Якутия
2024-09-01,119385.8,Республика Якутия
2024-10-01,123862.8,Республика Якутия
2024-11-01,127937.9,Республика Якутия
2022-01-01,48883.0,Забайкальский край
2022-02-01,49388.0,Забайкальский край
2022-03-01,56351.0,Забайкальский край
2022-04-01,57546.0,Забайкальский край
2022-05-01,58838.0,Забайкальский край
2022-06-01,63866.0,Забайкальский край
2022-07-01,57036.0,Забайкальский край
2022-08-01,54462.0,Забайкальский край
2022-09-01,57413.0,Забайкальский край
2022-10-01,59796.0,Забайкальский край
2022-11-01,62797.0,Забайкальский край
2022-12-01,84426.0,Забайкальский край
2023-01-01,60492.0,Забайкальский край
2023-02-01,58984.0,Забайкальский край
2023-03-01,62968.0,Забайкальский край
2023-04-01,66295.0,Забайкальский край
2023-05-01,66857.0,Забайкальский край
2023-06-01,71426.0,Забайкальский край
2023-07-01,65168.0,Забайкальский край
2023-08-01,62135.0,Забайкальский край
2023-09-01,66158.0,Забайкальский край
2023-10-01,69733.0,Забайкальский край
2023-11-01,72580.0,Забайкальский край
2023-12-01,97576.6,Забайкальский край
2024-01-01,69913.6,Забайкальский край
2024-02-01,68172.8,Забайкальский край
2024-03-01,72774.5,Забайкальский край
2024-04-01,76617.0,Забайкальский край
2024-05-01,77268.2,Забайкальский край
2024-06-01,82545.6,Забайкальский край
2024-07-01,75314.6,Забайкальский край
2024-08-01,71812.5,Забайкальский край
2024-09-01,76458.8,Забайкальский край
2024-10-01,80587.6,Забайкальский край
2024-11-01,83875.6,Забайкальский край
2022-01-01,85759.0,Камчатский край
2022-02-01,83842.0,Камчатский край
2022-03-01,91019.0,Камчатский край
2022-04-01,105233.0,Камчатский край
2022-05-01,127145.0,Камчатский край
2022-06-01,127239.0,Камчатский край
2022-07-01,86651.0,Камчатский край
2022-08-01,91578.0,Камчатский край
2022-09-01,104441.0,Камчатский край
2022-10-01,98494.0,Камчатский край
2022-11-01,96096.0,Камчатский край
2022-12-01,136128.0,Камчатский край
2023-01-01,98847.0,Камчатский край
2023-02-01,94364.0,Камчатский край
2023-03-01,103115.0,Камчатский край
2023-04-01,116131.0,Камчатский край
2023-05-01,127525.0,Камчатский край
2023-06-01,111825.0,Камчатский край
2023-07-01,105457.0,Камчатский край
2023-08-01,121514.0,Камчатский край
2023-09-01,142887.0,Камчатский край
2023-10-01,121938.0,Камчатский край
2023-11-01,111626.0,Камчатский край
2023-12-01,158129.4,Камчатский край
2024-01-01,114817.8,Камчатский край
2024-02-01,109605.1,Камчатский край
2024-03-01,119765.5,Камчатский край
2024-04-01,134879.9,Камчатский край
2024-05-01,148111.6,Камчатский край
2024-06-01,129879.1,Камчатский край
2024-07-01,122489.0,Камчатский край
2024-08-01,141144.1,Камчатский край
2024-09-01,165971.3,Камчатский край
2024-10-01,141639.9,Камчатский край
2024-11-01,129657.2,Камчатский край
2022-01-01,56793.0,Приморский край
2022-02-01,54533.0,Приморский край
2022-03-01,59190.0,Приморский край
2022-04-01,60379.0,Приморский край
2022-05-01,61771.0,Приморский край
